rest_id,rest_name,locality,cuisines,cost_for_two,ratings,votes
17113410,Jet Coffee,Florence,"['Cafe', 'Coffee and Tea']",Inexpensive,3.7,12
17113719,Maloney's Pub,Delhi,"['Burger', 'Bar Food', 'Sandwich']",Inexpensive,3.6,14
17114112,Papa John's Pizza,Downtown,"['Fast Food', 'Pizza']",Inexpensive,3.4,14
17114621,Siss Family Affair,Campbell County,"['Burger', 'Diner', 'Steak']",Inexpensive,3.6,15
17116133,Plum Street Cafe,Downtown,"['Burger', 'Bar Food', 'Chili']",Inexpensive,3.6,14
17784378,Butterbee's American Grille,Milford,['American'],Moderately_priced,2.7,7
17112101,BB Riverboats,Campbell County,['American'],Pricey,3.2,5
17112955,First Wok Chinese,Erlanger,['Chinese'],Inexpensive,3.7,17
17116718,The Phelps Bar,Downtown,['Tapas'],Moderately_priced,3.5,10
17116044,Whole Foods Market,Mason,"['American', 'International']",Inexpensive,3.4,15
17117102,Hawaiian Shave Ice Trailside,Loveland,['Desserts'],Inexpensive,3.6,11
17112256,Bruster's Ice Cream,Florence,"['Desserts', 'Ice Cream']",Inexpensive,3.7,17
17117134,Uncle Mo's Cafe,Downtown,"['Greek', 'Mediterranean', 'Healthy Food']",Inexpensive,3.6,13
17113055,Funny Bone,Campbell County,"['Burger', 'Bar Food', 'Sandwich']",Moderately_priced,2.4,13
18461086,Frenchie Fresh,Norwood,"['American', 'French']",Pricey,3.0,4
17116166,Blue Chip Cookies,Deer Park/Madeira,['Desserts'],Inexpensive,3.5,15
17117161,Breadbasket & Pastry Co,Colerain Township,"['Coffee and Tea', 'Sandwich']",Inexpensive,3.6,12
17117653,Hyde Park Gourmet Food & Wine,Hyde Park/Mount Lookout,"['American', 'Sandwich']",Inexpensive,3.0,3
17117902,Bangkok St,Deer Park/Madeira,['Thai'],Moderately_priced,3.3,13
17112196,Bogarts,Clifton/Avondale,['American'],Inexpensive,2.7,16
17117920,East Coast Eatz,Downtown,"['Italian', 'Sandwich', 'Chili']",Inexpensive,2.5,9
17116092,Coffee Beans and Brew,West Chester,"['Coffee and Tea', 'Desserts']",Moderately_priced,3.8,13
17113320,Ike's Barbecue Carry Out,Walnut Hills/Mount Adams,['BBQ'],Inexpensive,3.2,3
18391663,AAP India,Cheviot/Westwood,['Indian'],Pricey,3.2,8
17112928,Fazoli's,Florence,['Italian'],Inexpensive,3.4,14
17113680,Lucky Dragon II Chinese,Lebanon,['Chinese'],Inexpensive,3.5,14
18465021,Urban Grill on Main,Newtown,"['New American', 'Sandwich']",Moderately_priced,3.1,5
17117315,DiBellas Old Fashioned Submarines,Clifton/Avondale,"['Fast Food', 'Sandwich']",Moderately_priced,3.4,9
17114546,The Sandbar,East End/Mount Washington,"['American', 'Burger', 'Bar Food']",Pricey,3.1,7
17116471,Bouchard's Anything's Pastable,Over-the-Rhine/Mount Auburn,"['Desserts', 'Italian']",Inexpensive,3.6,15
17112527,China Wok,College Hill/Mt Healthy,"['Chinese', 'Thai']",Inexpensive,3.6,16
17114565,Scarlato's Pizzeria,Cheviot/Westwood,['Pizza'],Inexpensive,3.8,9
17114231,Perkins Restaurant & Bakery,College Hill/Mt Healthy,"['Breakfast', 'Diner']",Inexpensive,3.2,10
17114614,Silverglade's,Over-the-Rhine/Mount Auburn,"['Sandwich', 'Vegetarian']",Inexpensive,3.5,14
17117112,Hot Head Burritos,Milford,"['Fast Food', 'Tex-Mex']",Inexpensive,2.6,11
17117512,Red Robin,Deer Park/Madeira,"['American', 'Burger', 'Sandwich']",Moderately_priced,3.4,13
17117575,Curries: The Flavor of India,Clifton/Avondale,['Indian'],Inexpensive,3.6,10
17116719,Krishna Carry Out,Oxford,['Indian'],Moderately_priced,3.7,14
17113954,Murray's Wings Pub and Grill,Price Hill/Fairmount,"['Burger', 'Bar Food']",Inexpensive,3.4,10
17112036,Asian One Cafe,Hamilton,['Asian'],Inexpensive,3.8,8
17112859,Dynasty Express,Florence,['Chinese'],Inexpensive,4.1,13
17117526,F&N Goode Chick'n Tenders,Cheviot/Westwood,['Fast Food'],Moderately_priced,3.5,8
17116458,Star Lanes,Campbell County,"['Burger', 'Diner', 'Sandwich']",Moderately_priced,3.3,10
17116933,Patty's Old Fashioned Popcorn,Hyde Park/Mount Lookout,['Desserts'],Inexpensive,3.7,13
17112381,Caminetto Euro-American Bistro,Clifton/Avondale,['French'],Pricey,3.4,10
